"nome_uf","nome_mun","cnes","tipo_cnes","vinc_sus","n_cnes","tipopremat_espontaneo","tipopremat_eletivo","consprenat_menor_que_6_consultas","indice_de_gini_2010_municipio","idhm_2010_municipio","cluster"
"PARANA","PATO BRANCO","17868","Urbano","1",371,0.045822102425876,0.0700808625336927,0.0188679245283019,0.51,0.782,"1"
"PARANA","PATO BRANCO","17884","Urbano","1",2550,0.0407843137254902,0.0925490196078431,0.0545098039215686,0.51,0.782,"1"
"PARANA","PAULO FRONTIN","2559188","Rural","1",101,0.0297029702970297,0.0297029702970297,0.0396039603960396,0.51,0.708,"2"
"PARANA","PINHAIS","18333","Urbano","1",1401,0.0456816559600286,0.0228408279800143,0.144896502498216,0.48,0.751,"2"
"PARANA","PINHALAO","4054954","Rural","1",165,0.00606060606060606,0.0363636363636364,0.0121212121212121,0.49,0.697,"2"
"PARANA","PINHAO","2742039","Inter.","1",210,0.0476190476190476,0.0238095238095238,0.0761904761904762,0.53,0.654,"2"
"PARANA","PITANGA","2742098","Inter.","1",561,0.0267379679144385,0.0106951871657754,0.0623885918003565,0.52,0.702,"2"
"PARANA","PONTA GROSSA","2686953","Urbano","1",2479,0.054457442517144,0.0334812424364663,0.0689794271883824,0.54,0.763,"4"
"PARANA","PONTA GROSSA","5833418","Urbano","0",1249,0.0288230584467574,0.0312249799839872,0.0432345876701361,0.54,0.763,"2"
"PARANA","PONTA GROSSA","6542638","Urbano","1",2521,0.032130107100357,0.017453391511305,0.0765569218564062,0.54,0.763,"2"
"PARANA","PRUDENTOPOLIS","2742012","Rural","1",426,0.0539906103286385,0.00938967136150235,0.0633802816901408,0.47,0.676,"2"
"PARANA","QUEDAS DO IGUACU","2572818","Inter.","1",255,0.0431372549019608,0.0156862745098039,0.0666666666666667,0.58,0.681,"2"
"PARANA","RIBEIRAO DO PINHAL","2582465","Urbano","1",226,0.0221238938053097,0.00884955752212389,0.079646017699115,0.5,0.701,"2"
"PARANA","RIO AZUL","2554429","Rural","1",129,0.00775193798449612,0.00775193798449612,0.00775193798449612,0.63,0.687,"2"
"PARANA","RIO NEGRO","18694","Urbano","1",382,0.00785340314136126,0.0445026178010471,0.0340314136125654,0.48,0.76,"2"
"PARANA","ROLANDIA","4055748","Urbano","1",991,0.0221997981836529,0.0151362260343088,0.0676084762865792,0.45,0.739,"2"
"PARANA","RONCADOR","7070179","Rural","1",193,0.0155440414507772,0.0155440414507772,0.0466321243523316,0.53,0.681,"2"
"PARANA","RONDON","2733315","Inter.","1",70,0.0142857142857143,0.0285714285714286,0.157142857142857,0.41,0.713,"2"
"PARANA","SANTA ISABEL DO IVAI","2753766","Rural","1",92,0.0326086956521739,0.0543478260869565,0.0760869565217391,0.41,0.72,"2"
"PARANA","SANTA MARIANA","7278608","Rural","1",236,0.00423728813559322,0.00423728813559322,0.0169491525423729,0.43,0.7,"2"
"PARANA","SANTO ANTONIO DA PLATINA","2781816","Urbano","1",384,0.0546875,0.00260416666666667,0.0130208333333333,0.54,0.718,"2"
"PARANA","SANTO ANTONIO DA PLATINA","3316300","Urbano","1",1964,0.0819755600814664,0.0442973523421589,0.0865580448065173,0.54,0.718,"1"
"PARANA","SAO JOAO DO TRIUNFO","2686813","Rural","1",45,0.0222222222222222,0.111111111111111,0.0222222222222222,0.49,0.629,"1"
"PARANA","SAO JORGE DO PATROCINIO","2665352","Rural","1",81,0.037037037037037,0.0246913580246914,0.0246913580246914,0.4,0.676,"2"
"PARANA","SAO JOSE DOS PINHAIS","2753278","Urbano","1",2922,0.052703627652293,0.0441478439425051,0.128678986995209,0.45,0.758,"2"
"PARANA","SAO MATEUS DO SUL","2549751","Inter.","1",487,0.0349075975359343,0.0143737166324435,0.0698151950718686,0.49,0.719,"2"
"PARANA","SAO MIGUEL DO IGUACU","6657885","Inter.","1",228,0.0701754385964912,0.0482456140350877,0.131578947368421,0.54,0.704,"2"
"PARANA","SARANDI","2825589","Urbano","1",1303,0.0483499616270146,0.0452801227935533,0.115886415963162,0.35,0.695,"2"
"PARANA","SIQUEIRA CAMPOS","2783797","Inter.","1",135,0.0518518518518519,0.0296296296296296,0.0888888888888889,0.49,0.704,"2"
"PARANA","TELEMACO BORBA","2740435","Urbano","1",1468,0.0156675749318801,0.0136239782016349,0.0919618528610354,0.49,0.734,"2"
"PARANA","TELEMACO BORBA","9760318","Urbano","0",247,0.0242914979757085,0.0364372469635627,0.0404858299595142,0.49,0.734,"2"
"PARANA","TERRA BOA","2334755","Urbano","1",116,0.0258620689655172,0.00862068965517241,0.0431034482758621,0.4,0.728,"2"
"PARANA","TERRA RICA","2753804","Inter.","1",132,0.0303030303030303,0.0681818181818182,0.0303030303030303,0.39,0.71,"2"
"PARANA","TOLEDO","2809532","Urbano","0",316,0.00949367088607595,0.0189873417721519,0.0284810126582278,0.46,0.768,"2"
"PARANA","TOLEDO","4056752","Urbano","1",2613,0.0447761194029851,0.0761576731725985,0.0505166475315729,0.46,0.768,"1"
"PARANA","TURVO","2741962","Rural","1",24,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.52,0.672,"2"
"PARANA","UBIRATA","2733633","Urbano","1",229,0.0349344978165939,0.00436681222707424,0.0480349344978166,0.46,0.739,"2"
"PARANA","UBIRATA","3024571","Urbano","0",274,0.0255474452554745,0.0364963503649635,0.0145985401459854,0.46,0.739,"2"
"PARANA","UMUARAMA","2594366","Urbano","1",54,0.0185185185185185,0.0740740740740741,0.0555555555555556,0.48,0.761,"2"
"PARANA","UMUARAMA","2679736","Urbano","1",895,0.0145251396648045,0.0860335195530726,0.041340782122905,0.48,0.761,"1"
"PARANA","UMUARAMA","3005011","Urbano","1",2650,0.030188679245283,0.0984905660377358,0.0784905660377359,0.48,0.761,"1"
"PARANA","UNIAO DA VITORIA","2568373","Urbano","1",1484,0.0680592991913747,0.089622641509434,0.066711590296496,0.48,0.74,"1"
"PARANA","WENCESLAU BRAZ","3134423","Urbano","1",20,0.1,0.05,0.1,0.52,0.687,"2"
"SANTA CATARINA","ARARANGUA","2691515","Urbano","1",1680,0.05,0.0773809523809524,0.14047619047619,0.45,0.76,"1"
"SANTA CATARINA","BALNEARIO CAMBORIU","3425398","Urbano","0",2184,0.070970695970696,0.0141941391941392,0.0398351648351648,0.52,0.845,"2"
"SANTA CATARINA","BALNEARIO CAMBORIU","6854729","Urbano","1",3404,0.0425969447708578,0.0249706227967098,0.165981198589894,0.52,0.845,"4"
"SANTA CATARINA","BIGUACU","7486596","Urbano","1",1386,0.0158730158730159,0.00360750360750361,0.151515151515152,0.39,0.739,"2"
"SANTA CATARINA","BLUMENAU","2522101","Urbano","1",760,0.0868421052631579,0.0960526315789474,0.0460526315789474,0.46,0.806,"1"
"SANTA CATARINA","BLUMENAU","2558246","Urbano","1",805,0.0062111801242236,0.0149068322981366,0.0496894409937888,0.46,0.806,"2"
"SANTA CATARINA","BLUMENAU","2558254","Urbano","1",3685,0.0635006784260516,0.0957937584803256,0.134328358208955,0.46,0.806,"4"
"SANTA CATARINA","BRACO DO NORTE","2665883","Urbano","1",733,0.0395634379263302,0.0218281036834925,0.0982264665757162,0.41,0.778,"2"
"SANTA CATARINA","BRUSQUE","2522411","Urbano","1",1869,0.0465489566613162,0.0171214553237025,0.138576779026217,0.4,0.795,"2"
"SANTA CATARINA","BRUSQUE","2522489","Urbano","1",193,0.00518134715025907,0.0310880829015544,0.0569948186528497,0.4,0.795,"2"
"SANTA CATARINA","BRUSQUE","9543856","Urbano","0",450,0.06,0.0488888888888889,0.0711111111111111,0.4,0.795,"2"
"SANTA CATARINA","CACADOR","2301830","Urbano","1",1300,0.0307692307692308,0.00538461538461538,0.0984615384615385,0.48,0.735,"2"
"SANTA CATARINA","CAMPO ERE","2537850","Rural","1",163,0.049079754601227,0.0306748466257669,0.104294478527607,0.51,0.69,"2"
"SANTA CATARINA","CAMPOS NOVOS","2379767","Urbano","1",586,0.0563139931740614,0.0102389078498294,0.209897610921502,0.46,0.742,"2"
"SANTA CATARINA","CANELINHA","2596784","Rural","1",115,0.0608695652173913,0.0173913043478261,0.121739130434783,0.44,0.697,"2"
"SANTA CATARINA","CANOINHAS","2491249","Urbano","1",552,0.0271739130434783,0.036231884057971,0.0489130434782609,0.49,0.757,"2"
"SANTA CATARINA","CAPINZAL","2380331","Inter.","1",331,0.054380664652568,0.027190332326284,0.172205438066465,0.45,0.752,"2"
"SANTA CATARINA","CHAPECO","2537397","Urbano","0",1115,0.0556053811659193,0.0771300448430493,0.0726457399103139,0.48,0.79,"1"
"SANTA CATARINA","CHAPECO","2537788","Urbano","1",3548,0.044250281848929,0.0704622322435175,0.122322435174746,0.48,0.79,"4"
"SANTA CATARINA","CONCORDIA","2303892","Urbano","1",1855,0.0954177897574124,0.134770889487871,0.100269541778976,0.46,0.8,"1"
"SANTA CATARINA","CRICIUMA","2594277","Urbano","1",2623,0.0621425848265345,0.0731986275257339,0.175371711780404,0.48,0.788,"1"
"SANTA CATARINA","CRICIUMA","5712068","Urbano","0",1548,0.039405684754522,0.039405684754522,0.0781653746770026,0.48,0.788,"2"
"SANTA CATARINA","CURITIBANOS","2302101","Urbano","1",1123,0.0872662511130899,0.115761353517364,0.160284951024043,0.51,0.721,"1"
"SANTA CATARINA","DIONISIO CERQUEIRA","2658372","Inter.","1",271,0.025830258302583,0.029520295202952,0.0811808118081181,0.53,0.706,"2"
"SANTA CATARINA","FAXINAL DOS GUEDES","2652099","Rural","1",170,0.0470588235294118,0.0411764705882353,0.0647058823529412,0.49,0.758,"2"
"SANTA CATARINA","FLORIANOPOLIS","19283","Urbano","1",3298,0.0597331716191631,0.0363856882959369,0.206185567010309,0.54,0.847,"4"
"SANTA CATARINA","FLORIANOPOLIS","3157245","Urbano","1",2628,0.0597412480974125,0.0654490106544901,0.183409436834094,0.54,0.847,"4"
"SANTA CATARINA","FLORIANOPOLIS","3330141","Urbano","0",1228,0.0399022801302932,0.0325732899022801,0.0773615635179153,0.54,0.847,"2"
"SANTA CATARINA","FLORIANOPOLIS","3499502","Urbano","0",3017,0.0490553529996685,0.0510440835266821,0.0778919456413656,0.54,0.847,"4"
"SANTA CATARINA","GASPAR","2691485","Urbano","1",736,0.0135869565217391,0.00815217391304348,0.115489130434783,0.37,0.765,"2"
"SANTA CATARINA","IBIRAMA","2691884","Rural","1",721,0.0124826629680999,0.0124826629680999,0.116504854368932,0.37,0.737,"2"
"SANTA CATARINA","ICARA","2420015","Urbano","1",1034,0.0106382978723404,0.011605415860735,0.129593810444874,0.4,0.741,"2"
"SANTA CATARINA","INDAIAL","2521873","Urbano","1",830,0.036144578313253,0.0253012048192771,0.0686746987951807,0.39,0.777,"2"
"SANTA CATARINA","ITAJAI","2522691","Urbano","1",3738,0.0478865703584805,0.0406634563937935,0.13509898341359,0.45,0.795,"4"
"SANTA CATARINA","ITAPIRANGA","5749018","Rural","1",265,0.00754716981132075,0.0150943396226415,0.0716981132075472,0.45,0.775,"2"
"SANTA CATARINA","ITUPORANGA","2377829","Rural","1",755,0.0384105960264901,0.023841059602649,0.0927152317880795,0.43,0.748,"2"
"SANTA CATARINA","JARAGUA DO SUL","2306344","Urbano","1",3551,0.0794142495071811,0.0520980005632216,0.0946212334553647,0.42,0.803,"4"
"SANTA CATARINA","JOACABA","2560771","Urbano","1",1255,0.0286852589641434,0.0151394422310757,0.120318725099602,0.54,0.827,"2"
"SANTA CATARINA","JOACABA","3039250","Urbano","0",86,0.0232558139534884,0.0232558139534884,0.0697674418604651,0.54,0.827,"2"
"SANTA CATARINA","JOINVILLE","2436477","Urbano","1",6513,0.0799938584369722,0.0584983878397052,0.167818209734377,0.49,0.809,"4"
"SANTA CATARINA","JOINVILLE","2521385","Urbano","1",1533,0.0260926288323549,0.0547945205479452,0.0580560991519896,0.49,0.809,"2"
"SANTA CATARINA","JOINVILLE","2521431","Urbano","1",1450,0.0503448275862069,0.0468965517241379,0.0586206896551724,0.49,0.809,"2"
"SANTA CATARINA","JOINVILLE","6048692","Urbano","1",33,0.151515151515152,0.121212121212121,0.121212121212121,0.49,0.809,"1"
"SANTA CATARINA","JOINVILLE","9757090","Urbano","0",417,0.0623501199040767,0.0287769784172662,0.079136690647482,0.49,0.809,"2"
"SANTA CATARINA","LAGES","2500388","Urbano","1",286,0.0174825174825175,0.0174825174825175,0.0769230769230769,0.54,0.77,"2"
"SANTA CATARINA","LAGES","2504332","Urbano","1",2750,0.0592727272727273,0.06,0.174545454545455,0.54,0.77,"4"
"SANTA CATARINA","LAGES","2662876","Urbano","0",201,0.00995024875621891,0.0149253731343284,0.109452736318408,0.54,0.77,"2"
"SANTA CATARINA","LAGES","2662914","Urbano","1",280,0.0107142857142857,0.075,0.0821428571428571,0.54,0.77,"1"
"SANTA CATARINA","LAGUNA","2558017","Urbano","1",318,0.00943396226415094,0.00314465408805031,0.20440251572327,0.44,0.752,"2"
"SANTA CATARINA","MAFRA","2379333","Urbano","1",50,0.08,0.18,0.08,0.49,0.777,"1"
"SANTA CATARINA","MAFRA","2379341","Urbano","1",1506,0.0876494023904383,0.132802124833997,0.120185922974768,0.49,0.777,"1"
"SANTA CATARINA","MAJOR VIEIRA","2543079","Rural","1",52,0.0192307692307692,0.0192307692307692,0.0192307692307692,0.46,0.69,"2"
"SANTA CATARINA","MARAVILHA","2538180","Urbano","1",523,0.0210325047801147,0.0535372848948375,0.0783938814531549,0.45,0.781,"2"
"SANTA CATARINA","MELEIRO","2305534","Rural","1",140,0.0142857142857143,0.05,0.242857142857143,0.41,0.738,"2"
"SANTA CATARINA","NAVEGANTES","2674327","Urbano","1",1154,0.0363951473136915,0.024263431542461,0.217504332755633,0.41,0.736,"2"
"SANTA CATARINA","NOVA TRENTO","2778831","Rural","1",88,0.0227272727272727,0.0227272727272727,0.0568181818181818,0.35,0.748,"2"
"SANTA CATARINA","ORLEANS","2555840","Inter.","1",396,0.0404040404040404,0.0429292929292929,0.108585858585859,0.45,0.755,"2"
"SANTA CATARINA","PALHOCA","2418479","Urbano","1",42,0.0238095238095238,0.0714285714285714,0.285714285714286,0.4,0.757,"2"
"SANTA CATARINA","PAPANDUVA","2379163","Rural","1",148,0.027027027027027,0.0202702702702703,0.0472972972972973,0.47,0.704,"2"
"SANTA CATARINA","PINHALZINHO","2537826","Urbano","1",619,0.0533117932148627,0.0161550888529887,0.0726978998384491,0.43,0.783,"2"
"SANTA CATARINA","POMERODE","2513838","Inter.","1",540,0.0833333333333333,0.0240740740740741,0.0796296296296296,0.38,0.78,"2"
"SANTA CATARINA","PORTO UNIAO","2543044","Urbano","1",318,0.0660377358490566,0.0723270440251572,0.0660377358490566,0.53,0.786,"1"
"SANTA CATARINA","PRESIDENTE GETULIO","2377330","Rural","1",89,0.0224719101123595,0.0112359550561798,0.0337078651685393,0.41,0.759,"2"
"SANTA CATARINA","QUILOMBO","2538342","Rural","1",408,0.0147058823529412,0.102941176470588,0.112745098039216,0.39,0.73,"2"
"SANTA CATARINA","RIO DO SUL","2568713","Urbano","1",2056,0.0437743190661479,0.0739299610894942,0.0982490272373541,0.45,0.802,"1"
"SANTA CATARINA","RIO FORTUNA","2386038","Rural","1",87,0.0459770114942529,0.0114942528735632,0.0574712643678161,0.56,0.806,"2"
"SANTA CATARINA","RIO NEGRINHO","2521695","Urbano","1",522,0.0325670498084291,0.0459770114942529,0.10536398467433,0.44,0.738,"2"
"SANTA CATARINA","SANTA CECILIA","2302748","Urbano","1",269,0.0446096654275093,0.0185873605947955,0.189591078066914,0.52,0.698,"2"
"SANTA CATARINA","SAO BENTO DO SUL","2521792","Urbano","1",1169,0.0564585115483319,0.0325064157399487,0.0838323353293413,0.49,0.782,"2"
"SANTA CATARINA","SAO CARLOS","2538571","Rural","1",78,0.0128205128205128,0.0512820512820513,0.128205128205128,0.46,0.769,"2"
"SANTA CATARINA","SAO FRANCISCO DO SUL","7105088","Urbano","1",623,0.0256821829855538,0.0497592295345104,0.1669341894061,0.45,0.762,"2"
"SANTA CATARINA","SAO JOAO BATISTA","2418967","Urbano","1",493,0.0304259634888438,0.0344827586206897,0.16632860040568,0.33,0.74,"2"
"SANTA CATARINA","SAO JOAQUIM","2300516","Inter.","1",389,0.0488431876606684,0.0462724935732648,0.149100257069409,0.48,0.687,"2"
"SANTA CATARINA","SAO JOSE","2555646","Urbano","1",3327,0.0586113615870153,0.0318605350165314,0.215208896904118,0.44,0.809,"4"
"SANTA CATARINA","SAO LOURENCO DO OESTE","2553155","Inter.","1",263,0.00760456273764259,0.00380228136882129,0.0874524714828897,0.46,0.749,"2"
"SANTA CATARINA","SAO MIGUEL DO OESTE","2543435","Urbano","0",461,0.0477223427331887,0.017353579175705,0.0390455531453362,0.5,0.801,"2"
"SANTA CATARINA","SAO MIGUEL DO OESTE","2543443","Urbano","1",80,0.0375,0.1375,0.025,0.5,0.801,"1"
"SANTA CATARINA","SAO MIGUEL DO OESTE","6683134","Urbano","1",676,0.0576923076923077,0.0384615384615385,0.125739644970414,0.5,0.801,"2"
"SANTA CATARINA","SEARA","2304155","Inter.","1",240,0.0333333333333333,0.0458333333333333,0.1375,0.51,0.779,"2"
"SANTA CATARINA","SOMBRIO","2672839","Inter.","1",89,0.0112359550561798,0.0337078651685393,0.0674157303370786,0.4,0.728,"2"
"SANTA CATARINA","TAIO","2377616","Rural","1",390,0.0282051282051282,0.0282051282051282,0.133333333333333,0.43,0.761,"2"
"SANTA CATARINA","TIMBO","2537192","Urbano","1",197,0.0558375634517767,0.0152284263959391,0.0558375634517767,0.47,0.784,"2"
"SANTA CATARINA","TRES BARRAS","2490935","Inter.","1",419,0.0262529832935561,0.0238663484486874,0.174224343675418,0.47,0.706,"2"
"SANTA CATARINA","TUBARAO","2491710","Urbano","1",2639,0.092459264873058,0.0958696475937855,0.182644941265631,0.47,0.796,"1"
"SANTA CATARINA","TUBARAO","3061388","Urbano","0",958,0.0521920668058455,0.0876826722338205,0.134655532359081,0.47,0.796,"1"
"SANTA CATARINA","TURVO","2305097","Rural","1",203,0.0147783251231527,0.0246305418719212,0.0689655172413793,0.4,0.74,"2"
"SANTA CATARINA","VIDEIRA","2302500","Urbano","1",881,0.036322360953462,0.146424517593644,0.054483541430193,0.47,0.764,"1"
"SANTA CATARINA","VIDEIRA","2557843","Urbano","0",169,0.0118343195266272,0.0414201183431953,0.0236686390532544,0.47,0.764,"2"
"SANTA CATARINA","XANXERE","2411393","Urbano","1",1381,0.118030412744388,0.0362056480811007,0.157132512671977,0.48,0.775,"2"
"SANTA CATARINA","XAXIM","2411415","Urbano","1",368,0.0869565217391304,0.00543478260869565,0.0869565217391304,0.43,0.752,"2"
"RIO GRANDE DO SUL","ACEGUA","2262010","Urbano","1",101,0.0297029702970297,0.0198019801980198,0.148514851485149,0.53,0.687,"2"
"RIO GRANDE DO SUL","ALEGRETE","2248328","Urbano","1",883,0.0656851642129105,0.131370328425821,0.0883352208380521,0.52,0.74,"1"
"RIO GRANDE DO SUL","ALVORADA","2232081","Urbano","1",2018,0.0659068384539148,0.0555004955401388,0.2398414271556,0.43,0.699,"2"
"RIO GRANDE DO SUL","ANTONIO PRADO","2241072","Rural","1",111,0.027027027027027,0.126126126126126,0.144144144144144,0.41,0.758,"1"
"RIO GRANDE DO SUL","ARROIO DO MEIO","2252198","Urbano","1",435,0.0298850574712644,0.0482758620689655,0.0942528735632184,0.36,0.769,"2"
"RIO GRANDE DO SUL","ARROIO DO TIGRE","2234424","Rural","1",192,0.0104166666666667,0.0833333333333333,0.0364583333333333,0.47,0.707,"2"
"RIO GRANDE DO SUL","BAGE","2261987","Urbano","1",1673,0.0430364614465033,0.0992229527794381,0.0860729228930066,0.56,0.74,"1"
"RIO GRANDE DO SUL","BENTO GONCALVES","2241021","Urbano","1",1681,0.0731707317073171,0.0696014277215943,0.0809042236763831,0.44,0.778,"1"
"RIO GRANDE DO SUL","CACAPAVA DO SUL","2234416","Inter.","1",372,0.0672043010752688,0.0188172043010753,0.150537634408602,0.48,0.704,"2"
"RIO GRANDE DO SUL","CACHOEIRA DO SUL","2266474","Urbano","1",1214,0.0469522240527183,0.0831960461285008,0.152388797364086,0.54,0.742,"1"
"RIO GRANDE DO SUL","CACHOEIRINHA","2232103","Urbano","1",1567,0.0733886407147415,0.0740268028079132,0.23356732610083,0.44,0.757,"1"
"RIO GRANDE DO SUL","CAMAQUA","2257548","Urbano","1",1189,0.0454163162321278,0.0285954583683768,0.159798149705635,0.48,0.697,"2"
"RIO GRANDE DO SUL","CAMPO BOM","2232073","Urbano","1",603,0.0364842454394693,0.0348258706467662,0.0696517412935323,0.43,0.745,"2"
"RIO GRANDE DO SUL","CANDELARIA","2235919","Rural","1",21,0.0476190476190476,0.0476190476190476,0.19047619047619,0.46,0.674,"2"
"RIO GRANDE DO SUL","CANDELARIA","2236362","Rural","1",312,0.0544871794871795,0.0352564102564103,0.134615384615385,0.46,0.674,"2"
"RIO GRANDE DO SUL","CANELA","2235609","Urbano","1",546,0.032967032967033,0.00732600732600733,0.10989010989011,0.48,0.748,"2"
"RIO GRANDE DO SUL","CANGUCU","2232928","Rural","1",520,0.0653846153846154,0.0134615384615385,0.138461538461538,0.49,0.65,"2"
"RIO GRANDE DO SUL","CANOAS","3508528","Urbano","1",3420,0.0429824561403509,0.11140350877193,0.221052631578947,0.51,0.75,"4"
"RIO GRANDE DO SUL","CAPAO DA CANOA","2707969","Urbano","1",1099,0.0382165605095541,0.00909918107370337,0.154686078252957,0.51,0.743,"2"
"RIO GRANDE DO SUL","CARAZINHO","2262274","Urbano","1",824,0.0497572815533981,0.0315533980582524,0.0788834951456311,0.51,0.766,"2"
"RIO GRANDE DO SUL","CARLOS BARBOSA","2241137","Urbano","1",167,0.0119760479041916,0.0419161676646707,0.0359281437125748,0.51,0.796,"2"
"RIO GRANDE DO SUL","CAXIAS DO SUL","2223538","Urbano","1",1769,0.0553985302430752,0.0960994912379876,0.137931034482759,0.48,0.782,"1"
"RIO GRANDE DO SUL","CAXIAS DO SUL","2223546","Urbano","1",1483,0.0660822656776804,0.0485502360080917,0.153068105192178,0.48,0.782,"2"
"RIO GRANDE DO SUL","CAXIAS DO SUL","2223570","Urbano","1",1427,0.028030833917309,0.149264190609671,0.0343377715487036,0.48,0.782,"1"
"RIO GRANDE DO SUL","CAXIAS DO SUL","3356868","Urbano","0",1958,0.0653728294177732,0.0878447395301328,0.0689479060265577,0.48,0.782,"1"
"RIO GRANDE DO SUL","CRISSIUMAL","2708000","Rural","1",125,0.016,0.08,0.08,0.41,0.712,"2"
"RIO GRANDE DO SUL","CRUZ ALTA","2263823","Urbano","0",327,0.018348623853211,0.073394495412844,0.0795107033639144,0.53,0.75,"1"
"RIO GRANDE DO SUL","CRUZ ALTA","2263858","Urbano","1",621,0.0563607085346216,0.0386473429951691,0.1256038647343,0.53,0.75,"2"
"RIO GRANDE DO SUL","DOIS IRMAOS","6844138","Urbano","1",311,0.0353697749196141,0.045016077170418,0.0514469453376206,0.38,0.743,"2"
"RIO GRANDE DO SUL","DOM PEDRITO","2262002","Urbano","1",367,0.0217983651226158,0.0844686648501362,0.0626702997275204,0.54,0.708,"1"
"RIO GRANDE DO SUL","ENCANTADO","2252228","Urbano","1",628,0.0398089171974522,0.0636942675159236,0.0525477707006369,0.42,0.767,"2"
"RIO GRANDE DO SUL","ENCRUZILHADA DO SUL","2234432","Inter.","1",223,0.0269058295964126,0.031390134529148,0.0807174887892377,0.52,0.657,"2"
"RIO GRANDE DO SUL","ERECHIM","2249472","Urbano","1",926,0.0356371490280778,0.0874730021598272,0.0583153347732181,0.48,0.776,"1"
"RIO GRANDE DO SUL","ERECHIM","2707918","Urbano","1",1063,0.0536218250235183,0.0799623706491063,0.184383819379116,0.48,0.776,"1"
"RIO GRANDE DO SUL","ESPUMOSO","2246813","Inter.","1",457,0.0809628008752735,0.0984682713347921,0.12910284463895,0.49,0.765,"1"
"RIO GRANDE DO SUL","ESTACAO","2249626","Urbano","1",54,0.037037037037037,0.148148148148148,0.0185185185185185,0.46,0.753,"1"
"RIO GRANDE DO SUL","ESTEIO","2232030","Urbano","1",760,0.05,0.102631578947368,0.139473684210526,0.48,0.754,"1"
"RIO GRANDE DO SUL","ESTRELA","2252260","Urbano","1",880,0.0784090909090909,0.0818181818181818,0.0681818181818182,0.42,0.767,"1"
"RIO GRANDE DO SUL","FARROUPILHA","2240335","Urbano","1",673,0.0222882615156018,0.0460624071322437,0.102526002971768,0.43,0.777,"2"
"RIO GRANDE DO SUL","FLORES DA CUNHA","2241145","Inter.","1",330,0.00303030303030303,0.0333333333333333,0.0575757575757576,0.44,0.754,"2"
"RIO GRANDE DO SUL","FREDERICO WESTPHALEN","2228602","Urbano","1",447,0.0357941834451902,0.0559284116331096,0.134228187919463,0.47,0.76,"2"
"RIO GRANDE DO SUL","GARIBALDI","2257645","Urbano","1",433,0.0346420323325635,0.0277136258660508,0.0508083140877598,0.51,0.786,"2"
"RIO GRANDE DO SUL","GETULIO VARGAS","2249510","Urbano","1",179,0.0446927374301676,0.0614525139664804,0.150837988826816,0.45,0.746,"2"
"RIO GRANDE DO SUL","GRAMADO","2241153","Urbano","1",725,0.016551724137931,0.0248275862068966,0.0537931034482759,0.48,0.764,"2"
"RIO GRANDE DO SUL","GRAVATAI","2232049","Urbano","1",1766,0.0124575311438279,0.0118912797281993,0.134201585503964,0.44,0.736,"2"
"RIO GRANDE DO SUL","GUAPORE","2793237","Urbano","1",332,0.0301204819277108,0.0240963855421687,0.0481927710843374,0.42,0.765,"2"
"RIO GRANDE DO SUL","HORIZONTINA","2250772","Urbano","1",176,0.0397727272727273,0.0454545454545455,0.119318181818182,0.49,0.783,"2"
"RIO GRANDE DO SUL","IBIRUBA","5395674","Inter.","1",224,0.0357142857142857,0.0357142857142857,0.0178571428571429,0.49,0.765,"2"
"RIO GRANDE DO SUL","IGREJINHA","2227665","Urbano","1",1064,0.0366541353383459,0.037593984962406,0.0864661654135338,0.44,0.721,"2"
"RIO GRANDE DO SUL","IJUI","2261057","Urbano","1",1128,0.0283687943262411,0.0886524822695035,0.074468085106383,0.57,0.781,"1"
"RIO GRANDE DO SUL","IJUI","3506959","Urbano","0",564,0.0407801418439716,0.0975177304964539,0.0514184397163121,0.57,0.781,"1"
"RIO GRANDE DO SUL","ILOPOLIS","2252139","Rural","1",64,0.03125,0.078125,0.046875,0.48,0.73,"2"
"RIO GRANDE DO SUL","ITAQUI","2248271","Urbano","1",429,0.0722610722610723,0.0699300699300699,0.0979020979020979,0.51,0.713,"1"
"RIO GRANDE DO SUL","IVOTI","2232189","Urbano","1",68,0.0147058823529412,0.0441176470588235,0.0588235294117647,0.44,0.784,"2"
"RIO GRANDE DO SUL","JAGUARAO","2233401","Urbano","1",442,0.0180995475113122,0.00452488687782805,0.18552036199095,0.49,0.707,"2"
"RIO GRANDE DO SUL","JULIO DE CASTILHOS","2244098","Urbano","1",53,0.0377358490566038,0.113207547169811,0.0566037735849057,0.59,0.716,"1"
"RIO GRANDE DO SUL","LAGOA VERMELHA","3819590","Urbano","1",523,0.0420650095602294,0.0401529636711281,0.0917782026768642,0.5,0.738,"2"
"RIO GRANDE DO SUL","LAJEADO","2252287","Urbano","1",1403,0.0570206699928724,0.0940841054882395,0.0648610121168924,0.46,0.778,"1"
"RIO GRANDE DO SUL","MARAU","2246953","Urbano","1",759,0.0487483530961792,0.0329380764163373,0.0487483530961792,0.44,0.774,"2"
"RIO GRANDE DO SUL","MONTENEGRO","2227959","Urbano","0",628,0.0509554140127389,0.0955414012738854,0.035031847133758,0.5,0.755,"1"
"RIO GRANDE DO SUL","MONTENEGRO","2257556","Urbano","1",1006,0.0268389662027833,0.0159045725646123,0.107355864811133,0.5,0.755,"2"
